time,rdis
2034-01-01 00:00:00,0.30288
2034-01-02 00:00:00,0.29426
2034-01-03 00:00:00,0.28605
2034-01-04 00:00:00,0.2783
2034-01-05 00:00:00,0.27068
2034-01-06 00:00:00,0.26357
2034-01-07 00:00:00,0.25688
2034-01-08 00:00:00,0.25044
2034-01-09 00:00:00,0.24409
2034-01-10 00:00:00,0.23831
2034-01-11 00:00:00,0.23269
2034-01-12 00:00:00,0.22728
2034-01-13 00:00:00,0.22202
2034-01-14 00:00:00,0.48216
2034-01-15 00:00:00,0.67332
2034-01-16 00:00:00,0.58463
2034-01-17 00:00:00,0.51097
2034-01-18 00:00:00,3.0161
2034-01-19 00:00:00,1.7486
2034-01-20 00:00:00,1.1448
2034-01-21 00:00:00,0.95588
2034-01-22 00:00:00,0.87551
2034-01-23 00:00:00,0.81685
2034-01-24 00:00:00,0.77042
2034-01-25 00:00:00,0.73088
2034-01-26 00:00:00,0.69451
2034-01-27 00:00:00,0.66114
2034-01-28 00:00:00,0.63071
2034-01-29 00:00:00,0.60222
2034-01-30 00:00:00,0.5739
2034-01-31 00:00:00,0.54769
2034-02-01 00:00:00,0.523
2034-02-02 00:00:00,0.49878
2034-02-03 00:00:00,0.47701
2034-02-04 00:00:00,0.45642
2034-02-05 00:00:00,0.43684
2034-02-06 00:00:00,0.42117
2034-02-07 00:00:00,0.40792
2034-02-08 00:00:00,0.39532
2034-02-09 00:00:00,0.38391
2034-02-10 00:00:00,0.37372
2034-02-11 00:00:00,0.36397
2034-02-12 00:00:00,0.35446
2034-02-13 00:00:00,0.34535
2034-02-14 00:00:00,0.33702
2034-02-15 00:00:00,0.32914
2034-02-16 00:00:00,0.32152
2034-02-17 00:00:00,0.31408
2034-02-18 00:00:00,0.30681
2034-02-19 00:00:00,0.29974
2034-02-20 00:00:00,0.29331
2034-02-21 00:00:00,0.28673
2034-02-22 00:00:00,0.28016
2034-02-23 00:00:00,0.2737
2034-02-24 00:00:00,0.26737
2034-02-25 00:00:00,0.26119
2034-02-26 00:00:00,0.25514
2034-02-27 00:00:00,0.24923
