time,rdis
2077-01-01,0.6314885
2077-01-02,0.7324182
2077-01-03,0.54844356
2077-01-04,0.4007677
2077-01-05,0.3635803
2077-01-06,0.36884218
2077-01-07,0.44904643
2077-01-08,0.4399718
2077-01-09,0.40290284
2077-01-10,0.54002064
2077-01-11,0.85227734
2077-01-12,0.71138775
2077-01-13,0.5133283
2077-01-14,0.48649594
2077-01-15,0.40661398
2077-01-16,0.41046017
2077-01-17,0.4146037
2077-01-18,0.41823947
2077-01-19,0.5539543
2077-01-20,0.5355069
2077-01-21,0.42600545
2077-01-22,0.48029175
2077-01-23,0.46980515
2077-01-24,0.42895174
2077-01-25,0.42791662
2077-01-26,0.4269158
2077-01-27,0.42604142
2077-01-28,0.42472288
2077-01-29,0.4230165
2077-01-30,0.4209978
2077-01-31,0.4187229
2077-02-01,0.4162199
2077-02-02,0.41351438
2077-02-03,0.41063046
2077-02-04,0.50973386
2077-02-05,1.0327034
2077-02-06,0.86267793
2077-02-07,0.44662562
2077-02-08,0.5450437
2077-02-09,0.9368022
2077-02-10,0.7651607
2077-02-11,0.40223703
2077-02-12,0.4749242
2077-02-13,0.4741853
2077-02-14,0.41776538
2077-02-15,0.43123135
2077-02-16,0.42907786
2077-02-17,0.42162022
2077-02-18,0.4242639
2077-02-19,0.42642
2077-02-20,0.42801526
2077-02-21,0.50682193
2077-02-22,0.66066486
2077-02-23,0.58785677
2077-02-24,0.618054
2077-02-25,0.5675461
2077-02-26,0.43045595
2077-02-27,0.42944282
2077-02-28,0.42938983
2077-03-01,0.44532308
2077-03-02,0.44232202
2077-03-03,0.4279467
2077-03-04,0.426656
2077-03-05,0.42507216
2077-03-06,0.4230707
2077-03-07,0.5232954
2077-03-08,0.5012555
2077-03-09,0.41704205
2077-03-10,0.46099263
2077-03-11,0.44841766
2077-03-12,0.40452528
2077-03-13,0.4004156
2077-03-14,0.396576
2077-03-15,0.39275867
2077-03-16,0.39752594
2077-03-17,0.67813957
2077-03-18,0.75142574
2077-03-19,0.53288686
2077-03-20,0.57056624
2077-03-21,0.6242614
2077-03-22,0.525738
2077-03-23,0.51470757
2077-03-24,0.6734872
2077-03-25,0.5269931
2077-03-26,0.39714447
2077-03-27,0.39449438
2077-03-28,0.36850315
2077-03-29,0.36903492
2077-03-30,0.37000328
2077-03-31,0.47336248
2077-04-01,0.55103123
2077-04-02,0.4513008
2077-04-03,0.54468626
2077-04-04,0.41117936
2077-04-05,0.37725124
2077-04-06,0.37461475
2077-04-07,0.37463555
2077-04-08,0.5170939
2077-04-09,0.51252604
2077-04-10,0.37796035
2077-04-11,0.5114888
2077-04-12,0.49682283
2077-04-13,0.38044435
2077-04-14,0.5491369
2077-04-15,0.67300636
2077-04-16,0.5526466
2077-04-17,0.42336953
2077-04-18,0.37031606
2077-04-19,0.36926487
2077-04-20,0.3681925
2077-04-21,0.36794662
2077-04-22,0.38617453
2077-04-23,0.5150541
2077-04-24,0.47206986
2077-04-25,0.43112373
2077-04-26,0.62482876
2077-04-27,0.6584837
2077-04-28,0.5014724
2077-04-29,0.38011917
2077-04-30,0.3426191
2077-05-01,0.33935848
2077-05-02,0.33598652
2077-05-03,0.33216563
2077-05-04,0.91413224
2077-05-05,1.6259794
2077-05-06,0.98805815
2077-05-07,0.6909879
2077-05-08,0.99722505
2077-05-09,0.64083874
2077-05-10,0.32631147
2077-05-11,0.3290229
2077-05-12,0.33439603
2077-05-13,0.33939064
2077-05-14,0.3435333
2077-05-15,0.34661657
2077-05-16,0.3486067
2077-05-17,0.3495333
2077-05-18,0.35167956
2077-05-19,0.35145247
2077-05-20,0.34694168
2077-05-21,0.3448997
2077-05-22,0.36112484
2077-05-23,0.45796603
2077-05-24,0.42089576
